id,timestamp,topic,value
16491,"2026-07-20 06:20:01",tas_ai_surya_fsm_uksw/suhu,23.1
16492,"2026-07-20 06:20:01",tas_ai_surya_fsm_uksw/kelembaban,73.8
16493,"2026-07-20 06:20:21",tas_ai_surya_fsm_uksw/suhu,23.1
16494,"2026-07-20 06:20:21",tas_ai_surya_fsm_uksw/kelembaban,73.7
16495,"2026-07-20 06:20:41",tas_ai_surya_fsm_uksw/suhu,23.1
16496,"2026-07-20 06:20:41",tas_ai_surya_fsm_uksw/kelembaban,73.7
16497,"2026-07-20 06:21:01",tas_ai_surya_fsm_uksw/suhu,23.2
16498,"2026-07-20 06:21:01",tas_ai_surya_fsm_uksw/kelembaban,73.7
16499,"2026-07-20 06:21:21",tas_ai_surya_fsm_uksw/suhu,23.2
16500,"2026-07-20 06:21:21",tas_ai_surya_fsm_uksw/kelembaban,73.7
16501,"2026-07-20 06:21:41",tas_ai_surya_fsm_uksw/suhu,23.2
16502,"2026-07-20 06:21:41",tas_ai_surya_fsm_uksw/kelembaban,73.7
16503,"2026-07-20 06:22:01",tas_ai_surya_fsm_uksw/suhu,23.2
16504,"2026-07-20 06:22:01",tas_ai_surya_fsm_uksw/kelembaban,73.6
16505,"2026-07-20 06:22:21",tas_ai_surya_fsm_uksw/suhu,23.2
16506,"2026-07-20 06:22:21",tas_ai_surya_fsm_uksw/kelembaban,73.5
16507,"2026-07-20 06:22:41",tas_ai_surya_fsm_uksw/suhu,23.2
16508,"2026-07-20 06:22:41",tas_ai_surya_fsm_uksw/kelembaban,73.5
16509,"2026-07-20 06:23:01",tas_ai_surya_fsm_uksw/suhu,23.2
16510,"2026-07-20 06:23:01",tas_ai_surya_fsm_uksw/kelembaban,73.5
16511,"2026-07-20 06:23:21",tas_ai_surya_fsm_uksw/suhu,23.2
16512,"2026-07-20 06:23:21",tas_ai_surya_fsm_uksw/kelembaban,73.5
16513,"2026-07-20 06:23:41",tas_ai_surya_fsm_uksw/suhu,23.2
16514,"2026-07-20 06:23:41",tas_ai_surya_fsm_uksw/kelembaban,73.5
16515,"2026-07-20 06:24:01",tas_ai_surya_fsm_uksw/suhu,23.2
16516,"2026-07-20 06:24:01",tas_ai_surya_fsm_uksw/kelembaban,73.5
16517,"2026-07-20 06:24:21",tas_ai_surya_fsm_uksw/suhu,23.2
16518,"2026-07-20 06:24:21",tas_ai_surya_fsm_uksw/kelembaban,73.5
16519,"2026-07-20 06:24:41",tas_ai_surya_fsm_uksw/suhu,23.3
16520,"2026-07-20 06:24:41",tas_ai_surya_fsm_uksw/kelembaban,73.5
16521,"2026-07-20 06:25:01",tas_ai_surya_fsm_uksw/suhu,23.3
16522,"2026-07-20 06:25:01",tas_ai_surya_fsm_uksw/kelembaban,73.4
16523,"2026-07-20 06:25:21",tas_ai_surya_fsm_uksw/suhu,23.3
16524,"2026-07-20 06:25:21",tas_ai_surya_fsm_uksw/kelembaban,73.3
16525,"2026-07-20 06:25:41",tas_ai_surya_fsm_uksw/suhu,23.3
16526,"2026-07-20 06:25:41",tas_ai_surya_fsm_uksw/kelembaban,73.4
16527,"2026-07-20 06:26:01",tas_ai_surya_fsm_uksw/suhu,23.3
16528,"2026-07-20 06:26:01",tas_ai_surya_fsm_uksw/kelembaban,73.4
16529,"2026-07-20 06:26:21",tas_ai_surya_fsm_uksw/suhu,23.3
16530,"2026-07-20 06:26:21",tas_ai_surya_fsm_uksw/kelembaban,73.3
16531,"2026-07-20 06:26:41",tas_ai_surya_fsm_uksw/suhu,23.3
16532,"2026-07-20 06:26:41",tas_ai_surya_fsm_uksw/kelembaban,73.2
16533,"2026-07-20 06:27:01",tas_ai_surya_fsm_uksw/suhu,23.3
16534,"2026-07-20 06:27:01",tas_ai_surya_fsm_uksw/kelembaban,73.2
16535,"2026-07-20 06:27:21",tas_ai_surya_fsm_uksw/suhu,23.3
16536,"2026-07-20 06:27:22",tas_ai_surya_fsm_uksw/kelembaban,73.2
16537,"2026-07-20 06:27:41",tas_ai_surya_fsm_uksw/suhu,23.3
16538,"2026-07-20 06:27:41",tas_ai_surya_fsm_uksw/kelembaban,73.2
16539,"2026-07-20 06:28:01",tas_ai_surya_fsm_uksw/suhu,23.3
16540,"2026-07-20 06:28:02",tas_ai_surya_fsm_uksw/kelembaban,73.2
16541,"2026-07-20 06:28:22",tas_ai_surya_fsm_uksw/suhu,23.3
16542,"2026-07-20 06:28:22",tas_ai_surya_fsm_uksw/kelembaban,73.2
16543,"2026-07-20 06:28:42",tas_ai_surya_fsm_uksw/suhu,23.3
16544,"2026-07-20 06:28:42",tas_ai_surya_fsm_uksw/kelembaban,73.2
16545,"2026-07-20 06:29:02",tas_ai_surya_fsm_uksw/suhu,23.3
16546,"2026-07-20 06:29:02",tas_ai_surya_fsm_uksw/kelembaban,73.2
16547,"2026-07-20 06:29:22",tas_ai_surya_fsm_uksw/suhu,23.3
16548,"2026-07-20 06:29:22",tas_ai_surya_fsm_uksw/kelembaban,73.2
16549,"2026-07-20 06:29:42",tas_ai_surya_fsm_uksw/suhu,23.3
16550,"2026-07-20 06:29:42",tas_ai_surya_fsm_uksw/kelembaban,73.2
16551,"2026-07-20 06:30:02",tas_ai_surya_fsm_uksw/suhu,23.3
16552,"2026-07-20 06:30:02",tas_ai_surya_fsm_uksw/kelembaban,73.2
16553,"2026-07-20 06:30:22",tas_ai_surya_fsm_uksw/suhu,23.4
16554,"2026-07-20 06:30:22",tas_ai_surya_fsm_uksw/kelembaban,73.2
16555,"2026-07-20 06:30:42",tas_ai_surya_fsm_uksw/suhu,23.3
16556,"2026-07-20 06:30:42",tas_ai_surya_fsm_uksw/kelembaban,73.1
16557,"2026-07-20 06:31:02",tas_ai_surya_fsm_uksw/suhu,23.4
16558,"2026-07-20 06:31:02",tas_ai_surya_fsm_uksw/kelembaban,73.1
16559,"2026-07-20 06:31:22",tas_ai_surya_fsm_uksw/suhu,23.4
16560,"2026-07-20 06:31:22",tas_ai_surya_fsm_uksw/kelembaban,73.2
16561,"2026-07-20 06:31:42",tas_ai_surya_fsm_uksw/suhu,23.4
16562,"2026-07-20 06:31:42",tas_ai_surya_fsm_uksw/kelembaban,73.1
16563,"2026-07-20 06:32:02",tas_ai_surya_fsm_uksw/suhu,23.4
16564,"2026-07-20 06:32:02",tas_ai_surya_fsm_uksw/kelembaban,73.1
16565,"2026-07-20 06:32:22",tas_ai_surya_fsm_uksw/suhu,23.3
16566,"2026-07-20 06:32:22",tas_ai_surya_fsm_uksw/kelembaban,73.0
16567,"2026-07-20 06:32:42",tas_ai_surya_fsm_uksw/suhu,23.3
16568,"2026-07-20 06:32:42",tas_ai_surya_fsm_uksw/kelembaban,73.1
16569,"2026-07-20 06:33:02",tas_ai_surya_fsm_uksw/suhu,23.3
16570,"2026-07-20 06:33:02",tas_ai_surya_fsm_uksw/kelembaban,73.2
16571,"2026-07-20 06:33:22",tas_ai_surya_fsm_uksw/suhu,23.3
16572,"2026-07-20 06:33:22",tas_ai_surya_fsm_uksw/kelembaban,73.2
16573,"2026-07-20 06:33:42",tas_ai_surya_fsm_uksw/suhu,23.3
16574,"2026-07-20 06:33:42",tas_ai_surya_fsm_uksw/kelembaban,73.2
16575,"2026-07-20 06:34:02",tas_ai_surya_fsm_uksw/suhu,23.4
16576,"2026-07-20 06:34:02",tas_ai_surya_fsm_uksw/kelembaban,73.2
16577,"2026-07-20 06:34:22",tas_ai_surya_fsm_uksw/suhu,23.4
16578,"2026-07-20 06:34:22",tas_ai_surya_fsm_uksw/kelembaban,73.3
16579,"2026-07-20 06:34:42",tas_ai_surya_fsm_uksw/suhu,23.4
16580,"2026-07-20 06:34:42",tas_ai_surya_fsm_uksw/kelembaban,73.2
16581,"2026-07-20 06:35:02",tas_ai_surya_fsm_uksw/suhu,23.4
16582,"2026-07-20 06:35:02",tas_ai_surya_fsm_uksw/kelembaban,73.2
16583,"2026-07-20 06:35:22",tas_ai_surya_fsm_uksw/suhu,23.4
16584,"2026-07-20 06:35:22",tas_ai_surya_fsm_uksw/kelembaban,73.2
16585,"2026-07-20 06:35:42",tas_ai_surya_fsm_uksw/suhu,23.4
16586,"2026-07-20 06:35:42",tas_ai_surya_fsm_uksw/kelembaban,73.2
16587,"2026-07-20 06:36:02",tas_ai_surya_fsm_uksw/suhu,23.4
16588,"2026-07-20 06:36:02",tas_ai_surya_fsm_uksw/kelembaban,73.2
16589,"2026-07-20 06:36:22",tas_ai_surya_fsm_uksw/suhu,23.4
16590,"2026-07-20 06:36:22",tas_ai_surya_fsm_uksw/kelembaban,73.2
16591,"2026-07-20 06:36:42",tas_ai_surya_fsm_uksw/suhu,23.4
16592,"2026-07-20 06:36:42",tas_ai_surya_fsm_uksw/kelembaban,73.1
16593,"2026-07-20 06:37:02",tas_ai_surya_fsm_uksw/suhu,23.4
16594,"2026-07-20 06:37:02",tas_ai_surya_fsm_uksw/kelembaban,73.2
16595,"2026-07-20 06:37:22",tas_ai_surya_fsm_uksw/suhu,23.4
16596,"2026-07-20 06:37:22",tas_ai_surya_fsm_uksw/kelembaban,73.2
16597,"2026-07-20 06:37:42",tas_ai_surya_fsm_uksw/suhu,23.4
16598,"2026-07-20 06:37:42",tas_ai_surya_fsm_uksw/kelembaban,73.2
16599,"2026-07-20 06:38:02",tas_ai_surya_fsm_uksw/suhu,23.4
16600,"2026-07-20 06:38:02",tas_ai_surya_fsm_uksw/kelembaban,73.1
16601,"2026-07-20 06:38:22",tas_ai_surya_fsm_uksw/suhu,23.4
16602,"2026-07-20 06:38:22",tas_ai_surya_fsm_uksw/kelembaban,73.1
16603,"2026-07-20 06:38:42",tas_ai_surya_fsm_uksw/suhu,23.4
16604,"2026-07-20 06:38:42",tas_ai_surya_fsm_uksw/kelembaban,73.2
16605,"2026-07-20 06:39:02",tas_ai_surya_fsm_uksw/suhu,23.4
16606,"2026-07-20 06:39:02",tas_ai_surya_fsm_uksw/kelembaban,73.3
16607,"2026-07-20 06:39:22",tas_ai_surya_fsm_uksw/suhu,23.4
16608,"2026-07-20 06:39:22",tas_ai_surya_fsm_uksw/kelembaban,73.2
16609,"2026-07-20 06:39:42",tas_ai_surya_fsm_uksw/suhu,23.4
16610,"2026-07-20 06:39:42",tas_ai_surya_fsm_uksw/kelembaban,73.2
16611,"2026-07-20 06:40:02",tas_ai_surya_fsm_uksw/suhu,23.4
16612,"2026-07-20 06:40:02",tas_ai_surya_fsm_uksw/kelembaban,73.2
16613,"2026-07-20 06:40:22",tas_ai_surya_fsm_uksw/suhu,23.4
16614,"2026-07-20 06:40:22",tas_ai_surya_fsm_uksw/kelembaban,73.2
16615,"2026-07-20 06:40:42",tas_ai_surya_fsm_uksw/suhu,23.5
16616,"2026-07-20 06:40:42",tas_ai_surya_fsm_uksw/kelembaban,73.2
16617,"2026-07-20 06:41:02",tas_ai_surya_fsm_uksw/suhu,23.5
16618,"2026-07-20 06:41:02",tas_ai_surya_fsm_uksw/kelembaban,73.1
16619,"2026-07-20 06:41:22",tas_ai_surya_fsm_uksw/suhu,23.5
16620,"2026-07-20 06:41:22",tas_ai_surya_fsm_uksw/kelembaban,73.2
16621,"2026-07-20 06:41:42",tas_ai_surya_fsm_uksw/suhu,23.5
16622,"2026-07-20 06:41:42",tas_ai_surya_fsm_uksw/kelembaban,73.2
16623,"2026-07-20 06:42:02",tas_ai_surya_fsm_uksw/suhu,23.5
16624,"2026-07-20 06:42:02",tas_ai_surya_fsm_uksw/kelembaban,73.2
16625,"2026-07-20 06:42:22",tas_ai_surya_fsm_uksw/suhu,23.5
16626,"2026-07-20 06:42:22",tas_ai_surya_fsm_uksw/kelembaban,73.2
16627,"2026-07-20 06:42:42",tas_ai_surya_fsm_uksw/suhu,23.5
16628,"2026-07-20 06:42:42",tas_ai_surya_fsm_uksw/kelembaban,73.1
16629,"2026-07-20 06:43:02",tas_ai_surya_fsm_uksw/suhu,23.5
16630,"2026-07-20 06:43:02",tas_ai_surya_fsm_uksw/kelembaban,73.2
16631,"2026-07-20 06:43:22",tas_ai_surya_fsm_uksw/suhu,23.5
16632,"2026-07-20 06:43:22",tas_ai_surya_fsm_uksw/kelembaban,73.2
16633,"2026-07-20 06:43:42",tas_ai_surya_fsm_uksw/suhu,23.5
16634,"2026-07-20 06:43:42",tas_ai_surya_fsm_uksw/kelembaban,73.2
16635,"2026-07-20 06:44:02",tas_ai_surya_fsm_uksw/suhu,23.5
16636,"2026-07-20 06:44:02",tas_ai_surya_fsm_uksw/kelembaban,73.2
16637,"2026-07-20 06:44:22",tas_ai_surya_fsm_uksw/suhu,23.5
16638,"2026-07-20 06:44:22",tas_ai_surya_fsm_uksw/kelembaban,73.3
16639,"2026-07-20 06:44:42",tas_ai_surya_fsm_uksw/suhu,23.5
16640,"2026-07-20 06:44:43",tas_ai_surya_fsm_uksw/kelembaban,73.3
16641,"2026-07-20 06:45:02",tas_ai_surya_fsm_uksw/suhu,23.5
16642,"2026-07-20 06:45:02",tas_ai_surya_fsm_uksw/kelembaban,73.3
16643,"2026-07-20 06:45:23",tas_ai_surya_fsm_uksw/suhu,23.5
16644,"2026-07-20 06:45:23",tas_ai_surya_fsm_uksw/kelembaban,73.3
16645,"2026-07-20 06:45:42",tas_ai_surya_fsm_uksw/suhu,23.5
16646,"2026-07-20 06:45:42",tas_ai_surya_fsm_uksw/kelembaban,73.3
16647,"2026-07-20 06:46:02",tas_ai_surya_fsm_uksw/suhu,23.5
16648,"2026-07-20 06:46:03",tas_ai_surya_fsm_uksw/kelembaban,73.3
16649,"2026-07-20 06:46:23",tas_ai_surya_fsm_uksw/suhu,23.5
16650,"2026-07-20 06:46:23",tas_ai_surya_fsm_uksw/kelembaban,73.3
16651,"2026-07-20 06:46:43",tas_ai_surya_fsm_uksw/suhu,23.5
16652,"2026-07-20 06:46:43",tas_ai_surya_fsm_uksw/kelembaban,73.3
16653,"2026-07-20 06:47:03",tas_ai_surya_fsm_uksw/suhu,23.5
16654,"2026-07-20 06:47:03",tas_ai_surya_fsm_uksw/kelembaban,73.3
16655,"2026-07-20 06:47:23",tas_ai_surya_fsm_uksw/suhu,23.5
16656,"2026-07-20 06:47:23",tas_ai_surya_fsm_uksw/kelembaban,73.3
16657,"2026-07-20 06:47:43",tas_ai_surya_fsm_uksw/suhu,23.5
16658,"2026-07-20 06:47:43",tas_ai_surya_fsm_uksw/kelembaban,73.3
16659,"2026-07-20 06:48:03",tas_ai_surya_fsm_uksw/suhu,23.5
16660,"2026-07-20 06:48:03",tas_ai_surya_fsm_uksw/kelembaban,73.3
16661,"2026-07-20 06:48:23",tas_ai_surya_fsm_uksw/suhu,23.5
16662,"2026-07-20 06:48:23",tas_ai_surya_fsm_uksw/kelembaban,73.4
16663,"2026-07-20 06:48:43",tas_ai_surya_fsm_uksw/suhu,23.6
16664,"2026-07-20 06:48:43",tas_ai_surya_fsm_uksw/kelembaban,73.4
16665,"2026-07-20 06:49:03",tas_ai_surya_fsm_uksw/suhu,23.5
16666,"2026-07-20 06:49:03",tas_ai_surya_fsm_uksw/kelembaban,73.3
16667,"2026-07-20 06:49:23",tas_ai_surya_fsm_uksw/suhu,23.6
16668,"2026-07-20 06:49:23",tas_ai_surya_fsm_uksw/kelembaban,73.4
16669,"2026-07-20 06:49:43",tas_ai_surya_fsm_uksw/suhu,23.5
16670,"2026-07-20 06:49:43",tas_ai_surya_fsm_uksw/kelembaban,73.3
16671,"2026-07-20 06:50:03",tas_ai_surya_fsm_uksw/suhu,23.5
16672,"2026-07-20 06:50:03",tas_ai_surya_fsm_uksw/kelembaban,73.3
16673,"2026-07-20 06:50:23",tas_ai_surya_fsm_uksw/suhu,23.5
16674,"2026-07-20 06:50:23",tas_ai_surya_fsm_uksw/kelembaban,73.3
16675,"2026-07-20 06:50:43",tas_ai_surya_fsm_uksw/suhu,23.5
16676,"2026-07-20 06:50:43",tas_ai_surya_fsm_uksw/kelembaban,73.3
16677,"2026-07-20 06:51:03",tas_ai_surya_fsm_uksw/suhu,23.6
16678,"2026-07-20 06:51:03",tas_ai_surya_fsm_uksw/kelembaban,73.4
16679,"2026-07-20 06:51:25",tas_ai_surya_fsm_uksw/suhu,23.6
16680,"2026-07-20 06:51:25",tas_ai_surya_fsm_uksw/kelembaban,73.3
16681,"2026-07-20 06:51:43",tas_ai_surya_fsm_uksw/suhu,23.6
16682,"2026-07-20 06:51:43",tas_ai_surya_fsm_uksw/kelembaban,73.3
16683,"2026-07-20 06:52:03",tas_ai_surya_fsm_uksw/suhu,23.6
16684,"2026-07-20 06:52:03",tas_ai_surya_fsm_uksw/kelembaban,73.3
16685,"2026-07-20 06:52:23",tas_ai_surya_fsm_uksw/suhu,23.6
16686,"2026-07-20 06:52:23",tas_ai_surya_fsm_uksw/kelembaban,73.4
16687,"2026-07-20 06:52:43",tas_ai_surya_fsm_uksw/suhu,23.6
16688,"2026-07-20 06:52:43",tas_ai_surya_fsm_uksw/kelembaban,73.3
16689,"2026-07-20 06:53:03",tas_ai_surya_fsm_uksw/suhu,23.6
16690,"2026-07-20 06:53:03",tas_ai_surya_fsm_uksw/kelembaban,73.3
16691,"2026-07-20 06:53:23",tas_ai_surya_fsm_uksw/suhu,23.6
16692,"2026-07-20 06:53:23",tas_ai_surya_fsm_uksw/kelembaban,73.2
16693,"2026-07-20 06:53:43",tas_ai_surya_fsm_uksw/suhu,23.6
16694,"2026-07-20 06:53:43",tas_ai_surya_fsm_uksw/kelembaban,73.2
16695,"2026-07-20 06:54:03",tas_ai_surya_fsm_uksw/suhu,23.6
16696,"2026-07-20 06:54:03",tas_ai_surya_fsm_uksw/kelembaban,73.2
16697,"2026-07-20 06:54:23",tas_ai_surya_fsm_uksw/suhu,23.6
16698,"2026-07-20 06:54:23",tas_ai_surya_fsm_uksw/kelembaban,73.2
16699,"2026-07-20 06:54:43",tas_ai_surya_fsm_uksw/suhu,23.6
16700,"2026-07-20 06:54:43",tas_ai_surya_fsm_uksw/kelembaban,73.2
16701,"2026-07-20 06:55:03",tas_ai_surya_fsm_uksw/suhu,23.6
16702,"2026-07-20 06:55:03",tas_ai_surya_fsm_uksw/kelembaban,73.2
16703,"2026-07-20 06:55:23",tas_ai_surya_fsm_uksw/suhu,23.6
16704,"2026-07-20 06:55:23",tas_ai_surya_fsm_uksw/kelembaban,73.2
16705,"2026-07-20 06:55:43",tas_ai_surya_fsm_uksw/suhu,23.6
16706,"2026-07-20 06:55:43",tas_ai_surya_fsm_uksw/kelembaban,73.2
16707,"2026-07-20 06:56:03",tas_ai_surya_fsm_uksw/suhu,23.6
16708,"2026-07-20 06:56:03",tas_ai_surya_fsm_uksw/kelembaban,73.2
16709,"2026-07-20 06:56:23",tas_ai_surya_fsm_uksw/suhu,23.6
16710,"2026-07-20 06:56:23",tas_ai_surya_fsm_uksw/kelembaban,73.1
16711,"2026-07-20 06:56:43",tas_ai_surya_fsm_uksw/suhu,23.6
16712,"2026-07-20 06:56:43",tas_ai_surya_fsm_uksw/kelembaban,73.2
16713,"2026-07-20 06:57:03",tas_ai_surya_fsm_uksw/suhu,23.6
16714,"2026-07-20 06:57:03",tas_ai_surya_fsm_uksw/kelembaban,73.1
16715,"2026-07-20 06:57:23",tas_ai_surya_fsm_uksw/suhu,23.6
16716,"2026-07-20 06:57:23",tas_ai_surya_fsm_uksw/kelembaban,73.2
16717,"2026-07-20 06:57:43",tas_ai_surya_fsm_uksw/suhu,23.6
16718,"2026-07-20 06:57:43",tas_ai_surya_fsm_uksw/kelembaban,73.0
16719,"2026-07-20 06:58:03",tas_ai_surya_fsm_uksw/suhu,23.6
16720,"2026-07-20 06:58:03",tas_ai_surya_fsm_uksw/kelembaban,73.0
16721,"2026-07-20 06:58:23",tas_ai_surya_fsm_uksw/suhu,23.6
16722,"2026-07-20 06:58:23",tas_ai_surya_fsm_uksw/kelembaban,73.0
16723,"2026-07-20 06:58:43",tas_ai_surya_fsm_uksw/suhu,23.6
16724,"2026-07-20 06:58:43",tas_ai_surya_fsm_uksw/kelembaban,73.1
16725,"2026-07-20 06:59:03",tas_ai_surya_fsm_uksw/suhu,23.6
16726,"2026-07-20 06:59:03",tas_ai_surya_fsm_uksw/kelembaban,72.9
16727,"2026-07-20 06:59:23",tas_ai_surya_fsm_uksw/suhu,23.6
16728,"2026-07-20 06:59:23",tas_ai_surya_fsm_uksw/kelembaban,72.8
16729,"2026-07-20 06:59:43",tas_ai_surya_fsm_uksw/suhu,23.6
16730,"2026-07-20 06:59:43",tas_ai_surya_fsm_uksw/kelembaban,72.8
16731,"2026-07-20 07:00:03",tas_ai_surya_fsm_uksw/suhu,23.5
16732,"2026-07-20 07:00:03",tas_ai_surya_fsm_uksw/kelembaban,72.8
16733,"2026-07-20 07:00:23",tas_ai_surya_fsm_uksw/suhu,23.5
16734,"2026-07-20 07:00:23",tas_ai_surya_fsm_uksw/kelembaban,72.8
16735,"2026-07-20 07:00:43",tas_ai_surya_fsm_uksw/suhu,23.5
16736,"2026-07-20 07:00:43",tas_ai_surya_fsm_uksw/kelembaban,72.9
16737,"2026-07-20 07:01:03",tas_ai_surya_fsm_uksw/suhu,23.5
16738,"2026-07-20 07:01:03",tas_ai_surya_fsm_uksw/kelembaban,72.9
16739,"2026-07-20 07:01:23",tas_ai_surya_fsm_uksw/suhu,23.5
16740,"2026-07-20 07:01:23",tas_ai_surya_fsm_uksw/kelembaban,72.9
16741,"2026-07-20 07:01:43",tas_ai_surya_fsm_uksw/suhu,23.5
16742,"2026-07-20 07:01:43",tas_ai_surya_fsm_uksw/kelembaban,73.0
16743,"2026-07-20 07:02:03",tas_ai_surya_fsm_uksw/suhu,23.5
16744,"2026-07-20 07:02:03",tas_ai_surya_fsm_uksw/kelembaban,73.0
16745,"2026-07-20 07:02:23",tas_ai_surya_fsm_uksw/suhu,23.5
16746,"2026-07-20 07:02:24",tas_ai_surya_fsm_uksw/kelembaban,72.9
16747,"2026-07-20 07:02:43",tas_ai_surya_fsm_uksw/suhu,23.5
16748,"2026-07-20 07:02:43",tas_ai_surya_fsm_uksw/kelembaban,73.0
16749,"2026-07-20 07:03:03",tas_ai_surya_fsm_uksw/suhu,23.5
16750,"2026-07-20 07:03:03",tas_ai_surya_fsm_uksw/kelembaban,73.0
16751,"2026-07-20 07:03:23",tas_ai_surya_fsm_uksw/suhu,23.4
16752,"2026-07-20 07:03:24",tas_ai_surya_fsm_uksw/kelembaban,73.0
16753,"2026-07-20 07:03:44",tas_ai_surya_fsm_uksw/suhu,23.4
16754,"2026-07-20 07:03:44",tas_ai_surya_fsm_uksw/kelembaban,73.0
16755,"2026-07-20 07:04:04",tas_ai_surya_fsm_uksw/suhu,23.4
16756,"2026-07-20 07:04:04",tas_ai_surya_fsm_uksw/kelembaban,73.0
16757,"2026-07-20 07:04:24",tas_ai_surya_fsm_uksw/suhu,23.4
16758,"2026-07-20 07:04:24",tas_ai_surya_fsm_uksw/kelembaban,73.1
16759,"2026-07-20 07:04:44",tas_ai_surya_fsm_uksw/suhu,23.4
16760,"2026-07-20 07:04:44",tas_ai_surya_fsm_uksw/kelembaban,73.2
16761,"2026-07-20 07:05:04",tas_ai_surya_fsm_uksw/suhu,23.4
16762,"2026-07-20 07:05:04",tas_ai_surya_fsm_uksw/kelembaban,73.1
16763,"2026-07-20 07:05:24",tas_ai_surya_fsm_uksw/suhu,23.4
16764,"2026-07-20 07:05:24",tas_ai_surya_fsm_uksw/kelembaban,73.2
16765,"2026-07-20 07:05:44",tas_ai_surya_fsm_uksw/suhu,23.5
16766,"2026-07-20 07:05:44",tas_ai_surya_fsm_uksw/kelembaban,73.2
16767,"2026-07-20 07:06:04",tas_ai_surya_fsm_uksw/suhu,23.5
16768,"2026-07-20 07:06:04",tas_ai_surya_fsm_uksw/kelembaban,73.2
16769,"2026-07-20 07:06:24",tas_ai_surya_fsm_uksw/suhu,23.4
16770,"2026-07-20 07:06:24",tas_ai_surya_fsm_uksw/kelembaban,73.2
16771,"2026-07-20 07:06:44",tas_ai_surya_fsm_uksw/suhu,23.4
16772,"2026-07-20 07:06:44",tas_ai_surya_fsm_uksw/kelembaban,73.2
16773,"2026-07-20 07:07:04",tas_ai_surya_fsm_uksw/suhu,23.4
16774,"2026-07-20 07:07:04",tas_ai_surya_fsm_uksw/kelembaban,73.2
16775,"2026-07-20 07:07:24",tas_ai_surya_fsm_uksw/suhu,23.5
16776,"2026-07-20 07:07:24",tas_ai_surya_fsm_uksw/kelembaban,73.3
16777,"2026-07-20 07:07:44",tas_ai_surya_fsm_uksw/suhu,23.5
16778,"2026-07-20 07:07:44",tas_ai_surya_fsm_uksw/kelembaban,73.3
16779,"2026-07-20 07:08:04",tas_ai_surya_fsm_uksw/suhu,23.5
16780,"2026-07-20 07:08:04",tas_ai_surya_fsm_uksw/kelembaban,73.4
16781,"2026-07-20 07:08:24",tas_ai_surya_fsm_uksw/suhu,23.5
16782,"2026-07-20 07:08:24",tas_ai_surya_fsm_uksw/kelembaban,73.3
16783,"2026-07-20 07:08:44",tas_ai_surya_fsm_uksw/suhu,23.5
16784,"2026-07-20 07:08:44",tas_ai_surya_fsm_uksw/kelembaban,73.3
16785,"2026-07-20 07:09:04",tas_ai_surya_fsm_uksw/suhu,23.5
16786,"2026-07-20 07:09:04",tas_ai_surya_fsm_uksw/kelembaban,73.4
16787,"2026-07-20 07:09:24",tas_ai_surya_fsm_uksw/suhu,23.5
16788,"2026-07-20 07:09:24",tas_ai_surya_fsm_uksw/kelembaban,73.4
16789,"2026-07-20 07:09:44",tas_ai_surya_fsm_uksw/suhu,23.5
16790,"2026-07-20 07:09:44",tas_ai_surya_fsm_uksw/kelembaban,73.3
16791,"2026-07-20 07:10:04",tas_ai_surya_fsm_uksw/suhu,23.5
16792,"2026-07-20 07:10:04",tas_ai_surya_fsm_uksw/kelembaban,73.2
16793,"2026-07-20 07:10:24",tas_ai_surya_fsm_uksw/suhu,23.5
16794,"2026-07-20 07:10:24",tas_ai_surya_fsm_uksw/kelembaban,73.3
16795,"2026-07-20 07:10:44",tas_ai_surya_fsm_uksw/suhu,23.5
16796,"2026-07-20 07:10:44",tas_ai_surya_fsm_uksw/kelembaban,73.3
16797,"2026-07-20 07:11:04",tas_ai_surya_fsm_uksw/suhu,23.5
16798,"2026-07-20 07:11:04",tas_ai_surya_fsm_uksw/kelembaban,73.3
16799,"2026-07-20 07:11:24",tas_ai_surya_fsm_uksw/suhu,23.5
16800,"2026-07-20 07:11:24",tas_ai_surya_fsm_uksw/kelembaban,73.3
16801,"2026-07-20 07:11:44",tas_ai_surya_fsm_uksw/suhu,23.4
16802,"2026-07-20 07:11:44",tas_ai_surya_fsm_uksw/kelembaban,73.3
16803,"2026-07-20 07:12:04",tas_ai_surya_fsm_uksw/suhu,23.4
16804,"2026-07-20 07:12:04",tas_ai_surya_fsm_uksw/kelembaban,73.3
16805,"2026-07-20 07:12:25",tas_ai_surya_fsm_uksw/suhu,23.5
16806,"2026-07-20 07:12:25",tas_ai_surya_fsm_uksw/kelembaban,73.4
16807,"2026-07-20 07:12:44",tas_ai_surya_fsm_uksw/suhu,23.5
16808,"2026-07-20 07:12:44",tas_ai_surya_fsm_uksw/kelembaban,73.4
16809,"2026-07-20 07:13:04",tas_ai_surya_fsm_uksw/suhu,23.5
16810,"2026-07-20 07:13:04",tas_ai_surya_fsm_uksw/kelembaban,73.3
16811,"2026-07-20 07:13:26",tas_ai_surya_fsm_uksw/suhu,23.5
16812,"2026-07-20 07:13:26",tas_ai_surya_fsm_uksw/kelembaban,73.5
16813,"2026-07-20 07:13:48",tas_ai_surya_fsm_uksw/suhu,23.5
16814,"2026-07-20 07:13:48",tas_ai_surya_fsm_uksw/kelembaban,73.6
16815,"2026-07-20 07:14:04",tas_ai_surya_fsm_uksw/suhu,23.5
